EmployeeID,Salary,,City,Country,Gender,Hire Date,Department,Time Type
1399,28500,38500,Berlin,Germany,Male,25/08/2019,Business Development,Full time
1400,33500,43500,Berlin,Germany,Female,25/08/2019,Business Development,Full time
1401,60000,70000,Berlin,Germany,Female,25/08/2019,Business Development,Full time
1402,68888,78888,Berlin,Germany,Female,25/09/2019,Business Development,Full time
1403,32300,42300,Berlin,Germany,Male,11/09/2019,Business Development,Full time
1404,19380,29380,Berlin,Germany,Female,11/09/2019,Business Development,Part time
1405,32300,42300,Berlin,Germany,Female,11/09/2019,Business Development,Full time
1406,73000,83000,Berlin,Germany,Female,11/09/2019,Business Development,Full time
1407,32700,42700,Berlin,Germany,Female,11/09/2019,Business Development,Full time
1408,35000,45000,Berlin,Germany,Female,11/09/2019,Business Development,Full time
1409,34500,44500,Berlin,Germany,Male,11/09/2019,Business Development,Full time
1410,32700,42700,Berlin,Germany,Female,25/09/2019,Business Development,Full time
1411,79000,89000,Berlin,Germany,Female,11/10/2019,Business Development,Full time
1412,34200,44200,Berlin,Germany,Male,11/10/2019,Business Development,Full time
1414,67000,77000,Berlin,Germany,Male,25/09/2019,Business Development,Full time
1416,25125,35125,Berlin,Germany,Male,11/10/2019,Business Development,Part time
1417,30300,40300,Berlin,Germany,Male,11/10/2019,Business Development,Full time
1418,30300,40300,Berlin,Germany,Female,11/10/2019,Business Development,Full time
1420,32500,42500,Berlin,Germany,Male,11/10/2019,Business Development,Full time
1421,55000,65000,Berlin,Germany,Female,25/10/2019,Business Development,Full time
1425,39050,49050,Berlin,Germany,Female,11/11/2019,Business Development,Part time
1426,40000,50000,London,United Kingdom,Male,11/11/2019,Business Development,Full time
1433,44000,54000,Berlin,Germany,Male,11/12/2019,Business Development,Full time
1437,45000,55000,Berlin,Germany,Female,11/10/2020,Business Development,Full time
1438,55000,65000,Berlin,Germany,Male,11/01/2020,Business Development,Full time
1439,44000,54000,Amsterdam,Netherlands,Female,12/12/2019,Business Development,Full time
1443,35500,45500,Berlin,Germany,Female,11/01/2020,Business Development,Full time
1444,34500,44500,Berlin,Germany,Female,11/01/2020,Business Development,Full time
1445,30300,40300,Berlin,Germany,Female,25/01/2020,Business Development,Full time
1446,77500,87500,Berlin,Germany,Male,25/01/2020,Business Development,Full time
1447,31000,41000,Berlin,Germany,Female,25/01/2020,Business Development,Full time
1454,32300,42300,Berlin,Germany,Female,25/01/2020,Business Development,Full time
1460,21375,31375,Berlin,Germany,Male,11/02/2020,Business Development,Part time
1461,32700,42700,Berlin,Germany,Male,11/02/2020,Business Development,Full time
1462,33500,43500,Berlin,Germany,Male,11/02/2020,Business Development,Full time
1463,33000,43000,Berlin,Germany,Female,11/02/2020,Business Development,Full time
1464,32700,42700,Amsterdam,Netherlands,Male,07/02/2020,Business Development,Full time
1465,33500,23500,Berlin,Germany,Female,25/02/2020,Business Development,Full time
1466,60000,50000,Berlin,Germany,Female,11/02/2020,Business Development,Full time
1467,70620,60620,Berlin,Germany,Male,11/02/2020,Business Development,Full time
1468,40000,30000,Berlin,Germany,Female,11/02/2020,Business Development,Full time
1479,56000,46000,Berlin,Germany,Female,15/02/2020,Business Development,Full time
1480,72080,62080,Berlin,Germany,Female,11/04/2020,Business Development,Full time
1482,28500,18500,Berlin,Germany,Female,25/02/2020,Business Development,Full time
1483,34000,24000,Berlin,Germany,Female,25/02/2020,Business Development,Full time
1491,39000,29000,Berlin,Germany,Male,25/03/2020,Business Development,Full time
1493,38000,28000,Berlin,Germany,Male,11/03/2020,Business Development,Full time
1494,19765,9765,Amsterdam,Netherlands,Male,05/03/2020,Business Development,Part time
1496,49000,39000,London,United Kingdom,Male,24/02/2020,Business Development,Full time
1498,56710,46710,Berlin,Germany,Female,11/03/2020,Business Development,Full time
1503,30300,20300,Berlin,Germany,Male,25/03/2020,Business Development,Full time
1504,72000,62000,Berlin,Germany,Female,11/04/2020,Business Development,Full time
1505,85000,75000,Berlin,Germany,Male,25/03/2020,Business Development,Full time
1506,60885,50885,Berlin,Germany,Female,25/03/2020,Business Development,Full time
1507,85000,75000,Berlin,Germany,Female,25/03/2020,Business Development,Full time
1508,75000,65000,Berlin,Germany,Male,25/03/2020,Business Development,Full time
1509,30300,20300,Berlin,Germany,Female,11/04/2020,Business Development,Full time
1510,79000,69000,Berlin,Germany,Female,25/03/2020,Business Development,Full time
1511,100280,90280,Berlin,Germany,Female,11/04/2020,Business Development,Full time
1518,58000,48000,Boulder,United States of America,Diverse,26/03/2020,Business Development,Full time
1519,74000,64000,Berlin,Germany,Male,11/04/2020,Business Development,Full time
1520,40800,30800,Berlin,Germany,Female,11/04/2020,Business Development,Full time
1521,63000,53000,Berlin,Germany,Female,25/04/2020,Business Development,Full time
1528,78000,68000,Berlin,Germany,Female,23/04/2020,Business Development,Full time
1529,44000,34000,Berlin,Germany,Female,11/04/2020,Business Development,Full time
1531,63000,53000,Boulder,United States of America,Female,20/06/2019,Business Development,Full time
1532,48000,38000,Berlin,Germany,Female,21/05/2020,Business Development,Full time
1533,70000,60000,Berlin,Germany,Male,11/06/2020,Business Development,Full time
1534,145000,135000,Boulder,United States of America,Male,11/06/2020,Business Development,Full time
1535,67000,57000,Boulder,United States of America,Female,11/06/2020,Business Development,Full time
1536,100000,90000,Berlin,Germany,Female,11/08/2020,Business Development,Full time
1537,51000,41000,Berlin,Germany,Female,11/12/2019,Business Development,Full time
1539,32700,22700,Berlin,Germany,Male,11/09/2020,Business Development,Full time
1541,22800,12800,Berlin,Germany,Female,11/09/2020,Business Development,Part time
1542,50000,40000,Boulder,United States of America,Female,15/08/2019,Business Development,Full time
1544,68000,58000,Berlin,Germany,Male,11/11/2020,Business Development,Full time
1546,32700,22700,Berlin,Germany,Female,25/09/2020,Business Development,Full time
1548,30300,20300,Berlin,Germany,Male,25/09/2020,Business Development,Full time
1549,30300,20300,Berlin,Germany,Female,25/09/2020,Business Development,Full time
1550,30300,20300,Berlin,Germany,Female,25/09/2020,Business Development,Full time
1551,30300,20300,Berlin,Germany,Female,11/10/2020,Business Development,Full time
1552,27000,17000,Berlin,Germany,Female,11/10/2020,Business Development,Full time
1553,30300,20300,Berlin,Germany,Female,11/10/2020,Business Development,Full time
1554,65000,55000,Berlin,Germany,Female,25/10/2020,Business Development,Full time
1555,28500,18500,Berlin,Germany,Female,25/10/2020,Business Development,Full time
1556,27000,17000,Berlin,Germany,Female,25/10/2020,Business Development,Full time
1559,30300,20300,Berlin,Germany,Female,11/11/2020,Business Development,Full time
1560,32496,22496,Berlin,Germany,Female,11/11/2020,Business Development,Full time
1561,28500,18500,Berlin,Germany,Female,11/11/2020,Business Development,Full time
1562,126000,116000,Berlin,Germany,Male,11/11/2020,Business Development,Full time
1563,32700,22700,Berlin,Germany,Female,11/11/2020,Business Development,Full time
1564,63000,53000,Boulder,United States of America,Male,05/11/2020,Business Development,Full time
1565,54000,44000,Berlin,Germany,Male,11/11/2020,Business Development,Full time
1566,42000,32000,Berlin,Germany,Male,11/11/2020,Business Development,Full time
1571,97000,87000,Berlin,Germany,Male,25/11/2020,Business Development,Full time
1572,45000,35000,Berlin,Germany,Female,25/11/2020,Business Development,Full time
1573,27000,17000,Berlin,Germany,Male,25/11/2020,Business Development,Full time
1574,82000,72000,Berlin,Germany,Female,25/11/2020,Business Development,Full time
1575,68000,58000,Boulder,United States of America,Female,26/11/2020,Business Development,Full time
1576,78000,68000,Boulder,United States of America,Male,26/11/2020,Business Development,Full time
1577,61000,51000,Boulder,United States of America,Female,26/11/2020,Business Development,Full time
1578,58000,48000,Boulder,United States of America,Male,26/11/2020,Business Development,Full time
1579,105000,95000,Berlin,Germany,Male,11/12/2020,Business Development,Full time
1580,57500,47500,Berlin,Germany,Female,11/12/2020,Business Development,Full time
1581,65000,55000,Berlin,Germany,Female,11/12/2020,Business Development,Full time
1583,100000,90000,Boulder,United States of America,Female,13/07/2019,Business Development,Full time
1584,127500,117500,Boulder,United States of America,Female,31/10/2019,Business Development,Full time
1585,40572,30572,São Paulo,Brazil,Male,17/05/2015,Business Development,Full time
1586,19952,9952,São Paulo,Brazil,Female,25/07/2015,Business Development,Full time
1589,20500,10500,São Paulo,Brazil,Male,21/01/2016,Business Development,Full time
1593,17985,7985,São Paulo,Brazil,Female,25/09/2014,Business Development,Full time
1621,66755,56755,São Paulo,Brazil,Male,11/06/2017,Business Development,Full time
1641,18530,8530,São Paulo,Brazil,Male,15/09/2017,Business Development,Full time
1644,28885,18885,São Paulo,Brazil,Male,28/09/2017,Business Development,Full time
1678,32615,22615,São Paulo,Brazil,Female,26/05/2018,Business Development,Full time
1839,17500,7500,São Paulo,Brazil,Female,27/06/2019,Business Development,Full time
1845,20000,10000,São Paulo,Brazil,Female,15/08/2019,Business Development,Full time
1858,125000,115000,Boulder,United States of America,Male,26/09/2019,Business Development,Full time
1866,19167,9167,São Paulo,Brazil,Female,11/10/2019,Business Development,Full time
1869,17215,7215,São Paulo,Brazil,Male,24/10/2019,Business Development,Full time
1931,19511,9511,São Paulo,Brazil,Female,27/02/2020,Business Development,Full time
1941,23146,13146,São Paulo,Brazil,Female,12/03/2020,Business Development,Full time
1943,41883,31883,São Paulo,Brazil,Male,26/03/2020,Business Development,Full time
1992,40475,30475,São Paulo,Brazil,Female,29/10/2020,Business Development,Full time
2034,65000,55000,Berlin,Germany,Male,11/01/2021,Business Development,Full time
2035,69000,59000,Berlin,Germany,Male,25/01/2021,Business Development,Full time
2036,105000,95000,Berlin,Germany,Female,11/02/2021,Business Development,Full time
2037,60000,50000,Berlin,Germany,Male,11/01/2021,Business Development,Full time
2038,72000,62000,Amsterdam,Netherlands,Male,11/01/2021,Business Development,Full time
2039,23040,13040,Amsterdam,Netherlands,Male,25/12/2020,Business Development,Part time
2042,75000,65000,Berlin,Germany,Male,11/02/2021,Business Development,Full time
2043,47000,37000,Berlin,Germany,Female,11/01/2021,Business Development,Full time
2044,43500,33500,Berlin,Germany,Male,25/01/2021,Business Development,Full time
2045,55000,45000,Berlin,Germany,Female,11/01/2021,Business Development,Full time
2046,77500,67500,Berlin,Germany,Male,25/01/2021,Business Development,Full time
2047,310000,300000,Boulder,United States of America,Male,14/01/2021,Business Development,Full time
2048,32700,22700,Berlin,Germany,Female,25/01/2021,Business Development,Full time
2049,73000,63000,Berlin,Germany,Male,25/01/2021,Business Development,Full time
2050,21375,11375,Berlin,Germany,Male,11/02/2021,Business Development,Part time
2052,22800,12800,Berlin,Germany,Female,11/02/2021,Business Development,Part time
2053,80000,70000,Berlin,Germany,Female,11/02/2021,Business Development,Full time
2054,28500,18500,Berlin,Germany,Female,11/02/2021,Business Development,Full time
2055,22800,12800,Berlin,Germany,Male,11/02/2021,Business Development,Part time
2056,28500,18500,Berlin,Germany,Female,11/02/2021,Business Development,Full time
2057,30000,20000,Berlin,Germany,Female,11/02/2021,Business Development,Full time
2058,28500,18500,Berlin,Germany,Male,11/02/2021,Business Development,Full time
2059,62000,52000,Berlin,Germany,Female,11/02/2021,Business Development,Full time
2060,68000,58000,Berlin,Germany,Female,11/02/2021,Business Development,Full time
2061,60000,50000,Berlin,Germany,Male,11/02/2021,Business Development,Full time
2062,67500,57500,Berlin,Germany,Female,11/02/2021,Business Development,Full time
2063,95000,85000,Boulder,United States of America,Female,04/02/2021,Business Development,Full time
2064,27000,17000,Berlin,Germany,Male,11/02/2021,Business Development,Full time
2065,24035,14035,São Paulo,Brazil,Male,11/02/2021,Business Development,Full time
2066,39710,29710,São Paulo,Brazil,Female,11/02/2021,Business Development,Full time
2068,28500,18500,Berlin,Germany,Female,25/02/2021,Business Development,Full time
2079,50000,40000,Boulder,United States of America,Male,11/02/2021,Business Development,Full time
2080,50000,40000,Boulder,United States of America,Female,11/02/2021,Business Development,Full time
2081,28500,18500,Berlin,Germany,Male,25/02/2021,Business Development,Full time
2082,90200,80200,Berlin,Germany,Male,01/04/2021,Business Development,Full time
2083,48000,38000,Berlin,Germany,Female,11/03/2021,Business Development,Full time
2084,27000,17000,Berlin,Germany,Male,11/03/2021,Business Development,Full time
2085,28500,18500,Berlin,Germany,Female,11/03/2021,Business Development,Full time
2086,60885,50885,Berlin,Germany,Female,11/03/2021,Business Development,Full time
2087,55000,45000,Berlin,Germany,Female,11/03/2021,Business Development,Full time
2088,27000,17000,Berlin,Germany,Male,11/03/2021,Business Development,Full time
2089,17000,7000,São Paulo,Brazil,Female,28/02/2021,Business Development,Full time
2104,32300,22300,Berlin,Germany,Male,11/03/2021,Business Development,Full time
2105,47000,37000,Berlin,Germany,Male,11/03/2021,Business Development,Full time
2106,51700,41700,Berlin,Germany,Male,11/03/2021,Business Development,Full time
2107,60420,50420,Berlin,Germany,Female,11/03/2021,Business Development,Full time
2108,91350,81350,Berlin,Germany,Female,11/03/2021,Business Development,Full time
2109,75000,65000,Berlin,Germany,Male,11/03/2021,Business Development,Full time
2110,55000,45000,Berlin,Germany,Female,11/03/2021,Business Development,Full time
2111,25200,15200,São Paulo,Brazil,Female,11/03/2021,Business Development,Full time
2123,84000,74000,London,United Kingdom,Male,11/03/2021,Business Development,Full time
2126,28500,18500,Berlin,Germany,Male,11/04/2021,Business Development,Full time
2127,28500,18500,Berlin,Germany,Male,11/04/2021,Business Development,Full time
2131,75000,65000,Berlin,Germany,Male,11/04/2021,Business Development,Full time
2132,53000,43000,Berlin,Germany,Female,11/04/2021,Business Development,Full time
2223,28500,18500,Berlin,Germany,Female,11/04/2021,Business Development,Full time
2225,70000,60000,Berlin,Germany,Female,11/04/2021,Business Development,Full time
2226,200000,190000,Berlin,Germany,Female,11/04/2021,Business Development,Full time
2227,55000,45000,Berlin,Germany,Male,11/04/2021,Business Development,Full time
2228,43500,33500,Berlin,Germany,Female,11/04/2021,Business Development,Full time
2230,75000,65000,Berlin,Germany,Male,25/04/2021,Business Development,Full time
2231,27243,17243,São Paulo,Brazil,Male,15/04/2021,Business Development,Full time
2233,46350,36350,São Paulo,Brazil,Female,15/04/2021,Business Development,Full time
2245,53000,43000,Berlin,Germany,Female,11/05/2021,Business Development,Full time
2246,70000,60000,Boulder,United States of America,Diverse,18/04/2021,Business Development,Full time
2247,41000,31000,Berlin,Germany,Female,11/06/2021,Business Development,Full time
2260,19055,9055,São Paulo,Brazil,Female,22/04/2021,Business Development,Full time
2264,75000,65000,Boulder,United States of America,Female,29/04/2021,Business Development,Full time
2265,88000,78000,Boulder,United States of America,Male,25/02/2021,Business Development,Full time
2271,65000,55000,Berlin,Germany,Female,11/05/2021,Business Development,Full time
2272,44000,34000,Copenhagen,Denmark,Male,11/05/2021,Business Development,Full time
2273,82000,72000,London,United Kingdom,Female,25/06/2021,Business Development,Full time
2275,38000,28000,Berlin,Germany,Female,11/05/2021,Business Development,Full time
2276,38000,28000,Berlin,Germany,Female,11/05/2021,Business Development,Full time
2280,73000,63000,Berlin,Germany,Female,25/06/2021,Business Development,Full time
2281,58000,48000,Boulder,United States of America,Female,20/05/2021,Business Development,Full time
2282,65000,55000,Berlin,Germany,Male,11/06/2021,Business Development,Full time
2283,40000,30000,Berlin,Germany,Female,11/06/2021,Business Development,Full time
2299,300000,290000,Berlin,Germany,Male,14/10/2021,Business Development,Full time
2300,38000,28000,Berlin,Germany,Female,11/09/2021,Business Development,Full time
2304,27000,17000,Remote SumUp Limited,Germany,Female,11/08/2021,Business Development,Full time
2305,75000,65000,Berlin,Germany,Male,25/08/2021,Business Development,Full time
2310,27000,17000,Berlin,Germany,Female,11/09/2021,Business Development,Full time
2315,27000,17000,Berlin,Germany,Male,11/09/2021,Business Development,Full time
2319,27000,17000,Berlin,Germany,Female,11/09/2021,Business Development,Full time
2322,27000,17000,Berlin,Germany,Female,11/09/2021,Business Development,Full time
2324,27000,17000,Berlin,Germany,Diverse,11/10/2021,Business Development,Full time
2326,55000,45000,Boulder,United States of America,Male,09/09/2021,Business Development,Full time
2327,58000,48000,Boulder,United States of America,Male,09/09/2021,Business Development,Full time
2328,39520,29520,Boulder,United States of America,Male,09/09/2021,Business Development,Full time
2342,21000,11000,Berlin,Germany,Female,11/09/2021,Business Development,Full time
2343,70000,60000,Boulder,United States of America,Male,24/09/2021,Business Development,Full time
2344,110000,100000,Boulder,United States of America,Female,23/09/2021,Business Development,Full time
2345,27000,17000,Berlin,Germany,Male,11/10/2021,Business Development,Full time
2350,27000,17000,Berlin,Germany,Female,11/10/2021,Business Development,Full time
2351,27000,17000,Berlin,Germany,Female,11/10/2021,Business Development,Full time
2352,50000,40000,Berlin,Germany,Female,11/10/2021,Business Development,Full time
2353,27000,17000,Berlin,Germany,Male,11/10/2021,Business Development,Full time
2355,27000,17000,Berlin,Germany,Female,11/10/2021,Business Development,Full time
2356,27000,17000,Berlin,Germany,Female,11/11/2021,Business Development,Full time
2357,27000,17000,Berlin,Germany,Male,11/11/2021,Business Development,Full time
2358,27000,17000,Berlin,Germany,Female,11/10/2021,Business Development,Full time
2367,110000,100000,Boulder,United States of America,Female,14/10/2021,Business Development,Full time
2368,27000,17000,Berlin,Germany,Female,11/10/2021,Business Development,Full time
2372,75000,65000,Remote Sumup Services,Germany,Male,11/11/2021,Business Development,Full time
2373,58500,48500,Boulder,United States of America,Male,28/10/2021,Business Development,Full time
2379,62000,52000,Berlin,Germany,Female,25/11/2021,Business Development,Full time
2380,27000,17000,Berlin,Germany,Male,11/11/2021,Business Development,Full time
2386,68000,58000,Berlin,Germany,Male,11/02/2022,Business Development,Full time
2400,39520,29520,Boulder,United States of America,Diverse,28/10/2021,Business Development,Full time
2401,41600,31600,Boulder,United States of America,Male,28/10/2021,Business Development,Full time
2402,55000,45000,Berlin,Germany,Female,11/11/2021,Business Development,Full time
2403,40000,30000,Berlin,Germany,Male,11/12/2021,Business Development,Full time
2407,27000,17000,Berlin,Germany,Female,11/11/2021,Business Development,Full time
2408,73000,63000,Berlin,Germany,Female,25/01/2022,Business Development,Full time
2409,27000,17000,Berlin,Germany,Male,11/11/2021,Business Development,Full time
2411,27000,17000,Berlin,Germany,Male,11/11/2021,Business Development,Full time
2412,27000,17000,Berlin,Germany,Male,11/11/2021,Business Development,Full time
2413,27000,17000,Berlin,Germany,Female,11/11/2021,Business Development,Full time
2414,27000,17000,Berlin,Germany,Male,11/11/2021,Business Development,Full time
2417,27000,17000,Berlin,Germany,Female,11/11/2021,Business Development,Full time
2418,27000,17000,Berlin,Germany,Male,11/11/2021,Business Development,Full time
2423,27000,17000,Berlin,Germany,Female,11/11/2021,Business Development,Full time
2424,32700,22700,Berlin,Germany,Male,11/11/2021,Business Development,Full time
2430,34000,24000,Berlin,Germany,Male,11/01/2022,Business Development,Full time
2431,145000,135000,Boulder,United States of America,Diverse,11/11/2021,Business Development,Full time
2432,25000,15000,São Paulo,Brazil,Male,26/11/2021,Business Development,Full time
2435,68000,58000,Berlin,Germany,Male,11/12/2021,Business Development,Full time
2438,27000,17000,Berlin,Germany,Female,25/11/2021,Business Development,Full time
2440,26000,16000,São Paulo,Brazil,Diverse,11/12/2021,Business Development,Full time
2442,50000,40000,Berlin,Germany,Male,11/03/2022,Business Development,Full time
2448,260000,250000,Dublin,Ireland,Male,11/01/2022,Business Development,Full time
2449,50000,40000,Boulder,United States of America,Female,09/12/2021,Business Development,Full time
2450,41600,31600,Boulder,United States of America,Diverse,09/12/2021,Business Development,Full time
2451,27000,17000,Berlin,Germany,Male,11/01/2022,Business Development,Full time
2452,50000,40000,Boulder,United States of America,Male,16/12/2021,Business Development,Full time
2453,125000,115000,Boulder,United States of America,Male,23/12/2021,Business Development,Full time
2456,80000,70000,Berlin,Germany,Male,11/03/2022,Business Development,Full time
2457,27000,17000,Berlin,Germany,Female,11/01/2022,Business Development,Full time
2458,27000,17000,Berlin,Germany,Female,11/01/2022,Business Development,Full time
2459,53333,43333,Copenhagen,Denmark,Male,11/01/2022,Business Development,Full time
2460,95000,85000,Boulder,United States of America,Female,30/12/2021,Business Development,Full time
2461,65000,55000,Berlin,Germany,Female,11/02/2022,Business Development,Full time
2464,24000,14000,Berlin,Germany,Male,11/02/2022,Business Development,Full time
2465,24252,14252,Amsterdam,Netherlands,Male,16/01/2022,Business Development,Part time
2475,55000,45000,Boulder,United States of America,Female,28/01/2022,Business Development,Full time
2477,27000,17000,Berlin,Germany,Female,11/02/2022,Business Development,Full time
2478,27000,17000,Berlin,Germany,Male,11/02/2022,Business Development,Full time
2480,27000,17000,Berlin,Germany,Female,11/02/2022,Business Development,Full time
2481,63000,53000,Berlin,Germany,Female,11/03/2022,Business Development,Full time
2486,65000,55000,Boulder,United States of America,Female,11/02/2022,Business Development,Full time
2487,19800,9800,Boulder,United States of America,Female,17/02/2022,Business Development,Part time
2489,27000,17000,Berlin,Germany,Female,11/03/2022,Business Development,Full time
2491,27000,17000,Berlin,Germany,Male,11/03/2022,Business Development,Full time
2492,22080,12080,Amsterdam,Netherlands,Male,11/03/2022,Business Development,Full time
2493,17000,7000,São Paulo,Brazil,Diverse,24/02/2022,Business Development,Full time
2495,32700,22700,Berlin,Germany,Female,11/03/2022,Business Development,Full time
2498,35999,25999,Boulder,United States of America,Female,10/03/2022,Business Development,Full time
2499,35999,25999,Boulder,United States of America,Female,10/03/2022,Business Development,Full time
2500,27000,17000,Berlin,Germany,Female,11/03/2022,Business Development,Full time
2503,27000,17000,Berlin,Germany,Female,11/03/2022,Business Development,Full time
2504,27000,17000,Berlin,Germany,Female,11/03/2022,Business Development,Full time
2505,27000,17000,Berlin,Germany,Female,11/03/2022,Business Development,Full time
2506,27000,17000,Berlin,Germany,Diverse,11/03/2022,Business Development,Full time
2507,27000,17000,Berlin,Germany,Male,11/03/2022,Business Development,Full time
2509,300000,290000,Massachusetts,United States of America,Male,24/03/2022,Business Development,Full time
2510,225000,215000,Florida,United States of America,Female,31/03/2022,Business Development,Full time
2511,160000,150000,Illinois,United States of America,Male,04/10/2012,Business Development,Full time
2512,85000,75000,Florida,United States of America,Male,25/03/2017,Business Development,Full time
2513,300000,290000,California - San Francisco,United States of America,Male,13/12/2012,Business Development,Full time
2514,205000,195000,California - San Francisco,United States of America,Male,08/08/2013,Business Development,Full time
2515,190000,180000,California - San Francisco,United States of America,Male,20/06/2013,Business Development,Full time
2516,300000,290000,California - San Francisco,United States of America,Male,10/12/2010,Business Development,Full time
2517,275000,265000,California - San Francisco,United States of America,Male,10/12/2010,Business Development,Full time
2518,190000,180000,California - San Francisco,United States of America,Male,28/07/2011,Business Development,Full time
2519,205000,195000,California - San Francisco,United States of America,Female,31/08/2011,Business Development,Full time
2520,210000,200000,California - San Francisco,United States of America,Female,11/09/2011,Business Development,Full time
2521,170000,160000,California - San Francisco,United States of America,Female,13/09/2013,Business Development,Full time
2522,195700,185700,California - San Francisco,United States of America,Male,26/09/2013,Business Development,Full time
2524,100000,90000,Texas,United States of America,Male,16/01/2022,Business Development,Full time
2525,225000,215000,California - San Francisco,United States of America,Female,18/09/2014,Business Development,Full time
2526,109941,99941,California - San Francisco,United States of America,Female,26/03/2015,Business Development,Full time
2527,185000,175000,California - San Francisco,United States of America,Male,20/10/2016,Business Development,Full time
2528,71428,61428,Colorado,United States of America,Male,26/07/2018,Business Development,Full time
2529,190000,180000,Maine,United States of America,Male,11/02/2016,Business Development,Full time
2531,85000,75000,Texas - Austin,United States of America,Male,15/03/2012,Business Development,Full time
2532,110130,100130,California - San Francisco,United States of America,Female,14/04/2016,Business Development,Full time
2533,190798,180798,California - San Francisco,United States of America,Female,01/03/2019,Business Development,Full time
2534,129815,119815,Colorado,United States of America,Female,31/10/2013,Business Development,Full time
2536,165000,155000,California - San Francisco,United States of America,Female,26/05/2016,Business Development,Full time
2537,140000,130000,Hawaii,United States of America,Male,26/05/2016,Business Development,Full time
2538,154000,144000,Florida,United States of America,Male,21/07/2016,Business Development,Full time
2540,85000,75000,Texas,United States of America,Female,18/08/2016,Business Development,Full time
2541,100000,90000,Colorado,United States of America,Male,01/09/2016,Business Development,Full time
2542,100000,90000,California,United States of America,Male,15/12/2016,Business Development,Full time
2543,103000,93000,Georgia,United States of America,Male,14/05/2017,Business Development,Full time
2544,235000,225000,Texas - Austin,United States of America,Male,21/09/2017,Business Development,Full time
2545,270000,260000,California - San Francisco,United States of America,Male,05/10/2017,Business Development,Full time
2546,200000,190000,Massachusetts,United States of America,Female,27/10/2017,Business Development,Full time
2547,230000,220000,California - San Francisco,United States of America,Female,14/01/2018,Business Development,Full time
2548,65000,55000,District of Columbia,United States of America,Male,18/02/2018,Business Development,Full time
2550,85000,75000,Texas - El Paso,United States of America,Male,02/03/2018,Business Development,Full time
2553,178000,168000,Texas - Austin,United States of America,Male,18/03/2018,Business Development,Full time
2554,90000,80000,Massachusetts,United States of America,Male,18/03/2018,Business Development,Full time
2557,69000,59000,Texas - El Paso,United States of America,Female,29/03/2018,Business Development,Full time
2558,45760,35760,Texas - El Paso,United States of America,Male,15/04/2018,Business Development,Full time
2561,155000,145000,Texas - El Paso,United States of America,Male,13/05/2018,Business Development,Full time
2562,55000,45000,Texas - El Paso,United States of America,Male,17/06/2018,Business Development,Full time
2564,140000,130000,California - San Francisco,United States of America,Male,15/07/2018,Business Development,Full time
2567,185000,175000,California - San Francisco,United States of America,Female,16/09/2018,Business Development,Full time
2569,50000,40000,Texas - El Paso,United States of America,Male,11/11/2018,Business Development,Full time
2570,75000,65000,New Hampshire,United States of America,Male,11/11/2018,Business Development,Full time
2571,205000,195000,Texas - Austin,United States of America,Male,22/11/2018,Business Development,Full time
2572,175000,165000,Texas - Austin,United States of America,Male,22/11/2018,Business Development,Full time
2573,92000,82000,California,United States of America,Male,16/12/2018,Business Development,Full time
2577,150450,140450,North Carolina,United States of America,Female,13/01/2019,Business Development,Full time
2580,75000,65000,North Carolina,United States of America,Male,17/03/2019,Business Development,Full time
2581,41000,31000,Texas - El Paso,United States of America,Male,17/03/2019,Business Development,Full time
2583,80000,70000,California - San Francisco,United States of America,Male,25/04/2019,Business Development,Full time
2586,180000,170000,Texas - Austin,United States of America,Male,16/06/2019,Business Development,Full time
2587,75000,65000,Illinois,United States of America,Female,18/08/2019,Business Development,Full time
2592,65000,55000,Texas - El Paso,United States of America,Male,17/11/2019,Business Development,Full time
2593,240000,230000,California - San Francisco,United States of America,Female,26/12/2019,Business Development,Full time
2594,100000,90000,Indiana,United States of America,Female,19/01/2020,Business Development,Full time
2595,230000,220000,California - San Francisco,United States of America,Female,25/01/2020,Business Development,Full time
2600,260000,250000,Indiana,United States of America,Male,15/03/2020,Business Development,Full time
2601,75000,65000,Texas - El Paso,United States of America,Male,15/03/2020,Business Development,Full time
2602,63000,53000,Texas - El Paso,United States of America,Male,15/03/2020,Business Development,Full time
2603,212500,202500,California - San Francisco,United States of America,Male,12/04/2020,Business Development,Full time
2604,130000,120000,Texas - Austin,United States of America,Female,12/04/2020,Business Development,Full time
2605,250000,240000,Texas - Austin,United States of America,Male,12/04/2020,Business Development,Full time
2606,135000,125000,Illinois,United States of America,Male,30/04/2020,Business Development,Full time
2608,125000,115000,Texas - Austin,United States of America,Male,26/08/2021,Business Development,Full time
2609,125000,115000,California - San Francisco,United States of America,Female,26/08/2021,Business Development,Full time
2611,95000,85000,Ohio,United States of America,Male,29/01/2021,Business Development,Full time
2613,130000,120000,California - San Francisco,United States of America,Male,11/10/2020,Business Development,Full time
2614,165000,155000,California - San Francisco,United States of America,Male,11/07/2020,Business Development,Full time
2615,45000,35000,Washington,United States of America,Male,13/09/2020,Business Development,Full time
2616,200000,190000,California - San Francisco,United States of America,Male,13/09/2020,Business Development,Full time
2617,200000,190000,California - San Francisco,United States of America,Female,24/09/2020,Business Development,Full time
2618,75000,65000,California - San Francisco,United States of America,Female,13/12/2020,Business Development,Full time
2619,137500,127500,California - San Francisco,United States of America,Female,13/12/2020,Business Development,Full time
